"년월","대분류","중분류","전화","방문","이메일","게시판","SNS","이동상담","문자","합계"
"202411","정보통신","전화","0","0","0","0","0","0","","0"
"202411","정보통신","케이블/위성TV","0","0","0","0","0","0","","0"
"202411","정보통신","휴대폰","2","0","0","0","0","0","","0"
"202411","주거","공과금","0","0","0","0","0","0","","0"
"202411","주거","기타","3","0","0","0","0","0","","0"
"202411","주거","부동산매매","0","1","0","0","0","0","","0"
"202411","주거","부동산임대","0","0","0","0","0","0","","0"
"202411","주거","불편/개선건의","2","0","0","0","0","0","","0"
"202411","주거","이사","0","1","0","0","0","0","","0"
"202411","주거","주거관련분쟁","10","2","0","0","0","0","","0"
"202411","출입국","검역/세관","0","0","0","0","0","0","","0"
"202411","출입국","귀화/영주권","7","2","0","0","0","0","","0"
"202411","출입국","기타","10","9","0","0","0","0","","0"
"202411","출입국","난민","0","0","0","0","0","0","","0"
"202411","출입국","불편/개선건의","1","0","0","0","0","0","","0"
"202411","출입국","사증변경","16","7","0","0","0","0","","0"
"202411","출입국","사증연장","22","26","0","0","0","0","","0"
"202411","출입국","사증자격","3","5","0","0","0","0","","0"
"202411","출입국","사증취득","2","4","0","0","0","0","","0"
"202411","출입국","외국인등록증","11","22","0","0","0","0","","0"
"202411","출입국","초청","1","2","0","0","0","0","","0"
"202411","출입국","출국/입국","8","7","0","0","0","0","","0"
"202411","행정","공증","0","0","0","0","0","0","","0"
"202411","행정","기타","4","0","0","0","0","0","","0"
"202411","행정","불편/개선건의","0","0","0","0","0","0","","0"
"202411","행정","세무","7","1","0","0","0","0","","0"
"202411","행정","소비자상담","0","0","0","0","0","0","","0"
"202411","행정","쓰레기처리","0","0","0","0","0","0","","0"
"202411","행정","여권","3","1","0","0","0","0","","0"
"202411","행정","운전면허","6","1","0","0","0","0","","0"
"202411","행정","인감","0","0","0","0","0","0","","0"
"202411","행정","일반법률","21","3","0","0","0","0","","0"
"202411","행정","자동차관련","1","0","0","0","0","0","","0"
"202411","행정","출생 및 사망","3","0","0","0","0","0","","0"
"202411","행정","행정기관","15","4","0","0","0","0","","0"
"202411","행정","행정소송","0","1","0","0","0","0","","0"
"202411","행정","혼인관계","2","0","0","0","0","0","","0"
"202410","교육","교육기관","1","0","0","0","0","0","","0"
"202410","교육","기타","0","0","0","0","0","0","","0"
"202410","교육","보육시설","1","0","0","0","0","0","","0"
"202410","교육","불편/개선건의","0","0","0","0","0","0","","0"
"202410","교육","일반교육","8","9","0","0","0","0","","0"
"202410","교육","한국어교육","6","8","0","0","0","0","","0"
"202410","교통","기타","2","0","0","0","0","0","","0"
"202410","교통","대중교통","0","2","0","0","0","0","","0"
"202410","교통","불편/개선건의","0","0","0","0","0","0","","0"
"202410","교통","유실물","3","2","0","0","0","0","","0"
"202410","교통","항공 및 선박","0","0","0","0","0","0","","0"
"202410","금융","기타","0","0","0","0","0","0","","0"
"202410","금융","불편/개선건의","0","0","0","0","0","0","","0"
"202410","금융","신용카드","0","0","0","0","0","0","","0"
"202410","금융","은행업무","4","3","0","0","0","0","","0"
"202410","기타","기타","2","2","0","0","0","0","","0"
"202410","기타","렌탈","0","0","0","0","0","0","","0"
"202410","기타","매매/교환","0","0","0","0","0","0","","0"
"202410","기타","불편/개선건의","0","0","0","0","0","0","","0"
"202410","기타","센터안내","10","1","0","0","0","0","","0"
"202410","기타","통역","7","0","0","0","0","0","","0"
"202410","노무","고용보험","0","0","0","0","0","0","","0"
"202410","노무","구인","1","0","0","0","0","0","","0"
"202410","노무","구직","1","6","0","0","0","0","","0"
"202410","노무","근로자교육","2","1","0","0","0","0","","0"
"202410","노무","근로조건","4","0","0","0","0","0","","0"
"202410","노무","급여","10","7","0","0","0","0","","0"
"202410","노무","기타","0","1","0","0","0","0","","0"
"202410","노무","부당해고","0","0","0","0","0","0","","0"
"202410","노무","불편/개선건의","3","1","0","0","0","0","","0"
"202410","노무","사업장변경","2","0","0","0","0","0","","0"
"202410","노무","사업장이탈","0","0","0","0","0","0","","0"
"202410","노무","산재보험","1","1","0","0","0","0","","0"
"202410","노무","외국근로자보험","12","18","0","0","0","0","","0"
"202410","노무","재고용","6","1","0","0","0","0","","0"
"202410","노무","체불임금","20","5","0","0","0","0","","0"
"202410","문화/관광","교류/행사","1","0","0","0","0","0","","0"
"202410","문화/관광","기타","0","1","0","0","0","0","","0"
"202410","문화/관광","불편/개선건의","0","0","0","0","0","0","","0"
"202410","문화/관광","여행/관광","0","0","0","0","0","0","","0"
"202410","문화/관광","자원봉사","1","0","0","0","0","0","","0"
"202410","문화/관광","종교","0","0","0","0","0","0","","0"
"202410","보건/복지","건강보험","11","0","0","0","0","0","","0"
"202410","보건/복지","국민연금","21","14","0","0","0","0","","0"
"202410","보건/복지","기타","3","0","0","0","0","0","","0"
"202410","보건/복지","동물병원","0","0","0","0","0","0","","0"
"202410","보건/복지","무료진료","0","0","0","0","0","0","","0"
"202410","보건/복지","방역","0","0","0","0","0","0","","0"
"202410","보건/복지","불편/개선건의","1","0","0","0","0","0","","0"
"202410","보건/복지","사보험","0","1","0","0","0","0","","0"
"202410","보건/복지","사회복지","3","2","0","0","0","0","","0"
"202410","보건/복지","심리상담","1","0","0","0","0","0","","0"
"202410","보건/복지","의료기관","5","0","0","0","0","0","","0"
"202410","보건/복지","재난지원금","0","0","0","0","0","0","","0"
"202410","보건/복지","중국어 심리상담","0","0","0","0","0","0","","0"
"202410","비즈니스","FDI/금융","0","0","0","0","0","0","","0"
"202410","비즈니스","관세/통관","0","0","0","0","0","0","","0"
"202410","비즈니스","기타","4","0","0","0","0","0","","0"
"202410","비즈니스","노무/인사","0","0","0","0","0","0","","0"
"202410","비즈니스","마케팅","0","0","0","0","0","0","","0"
"202410","비즈니스","무역특화","0","0","0","0","0","0","","0"
"202410","비즈니스","법률/상법","0","0","0","0","0","0","","0"
"202410","비즈니스","불편/개선건의","0","0","0","0","0","0","","0"
"202410","비즈니스","비자","0","0","0","0","0","0","","0"
"202410","비즈니스","비즈네트워킹","0","0","0","0","0","0","","0"
"202410","비즈니스","비즈한국어","0","0","0","0","0","0","","0"
"202410","비즈니스","세금","1","0","0","0","0","0","","0"
"202410","비즈니스","인허가","0","0","0","0","0","0","","0"
"202410","비즈니스","지식재산권","0","0","0","0","0","0","","0"
"202410","비즈니스","창업교육","0","0","0","0","0","0","","0"
"202410","비즈니스","창업보육","0","0","0","0","0","0","","0"
"202410","비즈니스","창업일반","8","3","0","0","0","0","","0"
"202410","비즈니스","회사설립","1","4","0","0","0","0","","0"
"202410","안전","교통사고","0","0","0","0","0","0","","0"
"202410","안전","기타","0","0","0","0","0","0","","0"
"202410","안전","민사사건","0","0","0","0","0","0","","0"
"202410","안전","불편/개선건의","0","0","0","0","0","0","","0"
"202410","안전","일반사고","0","0","0","0","0","0","","0"
"202410","안전","재난/재해","0","0","0","0","0","0","","0"
"202410","안전","형사사건","0","1","0","0","0","0","","0"
"202410","여성/가족","가정폭력","1","0","0","0","0","0","","0"
"202410","여성/가족","가족상담","2","0","0","0","0","0","","0"
"202410","여성/가족","기타","0","0","0","0","0","0","","0"
"202410","여성/가족","불편/개선건의","0","0","0","0","0","0","","0"
"202410","여성/가족","이혼","1","0","0","0","0","0","","0"
"202410","여성/가족","임신/출산","0","0","0","0","0","0","","0"
"202410","정보통신","기타","0","0","0","0","0","0","","0"
"202410","정보통신","불편/개선건의","0","0","0","0","0","0","","0"
"202410","정보통신","우편/택배등","3","1","0","0","0","0","","0"
"202410","정보통신","인터넷","0","0","0","0","0","0","","0"
"202410","정보통신","전화","0","0","0","0","0","0","","0"
"202410","정보통신","케이블/위성TV","0","0","0","0","0","0","","0"
"202410","정보통신","휴대폰","0","0","0","0","0","0","","0"
"202410","주거","공과금","0","0","0","0","0","0","","0"
"202410","주거","기타","2","0","0","0","0","0","","0"
"202410","주거","부동산매매","2","0","0","0","0","0","","0"
"202410","주거","부동산임대","1","1","0","0","0","0","","0"
"202410","주거","불편/개선건의","3","0","0","0","0","0","","0"
"202410","주거","이사","1","0","0","0","0","0","","0"
"202410","주거","주거관련분쟁","9","5","0","0","0","0","","0"
"202410","출입국","검역/세관","0","0","0","0","0","0","","0"
"202410","출입국","귀화/영주권","5","4","0","0","0","0","","0"
"202410","출입국","기타","16","10","0","0","0","0","","0"
"202410","출입국","난민","0","0","0","0","0","0","","0"
"202410","출입국","불편/개선건의","0","1","0","0","0","0","","0"
"202410","출입국","사증변경","6","8","0","0","0","0","","0"
"202410","출입국","사증연장","17","20","1","0","0","0","","0"
"202410","출입국","사증자격","7","7","0","0","0","0","","0"
"202410","출입국","사증취득","9","6","0","0","0","0","","0"
"202410","출입국","외국인등록증","17","13","0","0","0","0","","0"
"202410","출입국","초청","1","0","0","0","0","0","","0"
"202410","출입국","출국/입국","8","5","0","0","0","0","","0"
"202410","행정","공증","0","0","0","0","0","0","","0"
"202410","행정","기타","6","2","0","0","0","0","","0"
"202410","행정","불편/개선건의","0","0","0","0","0","0","","0"
"202410","행정","세무","4","1","0","0","0","0","","0"
"202410","행정","소비자상담","0","0","0","0","0","0","","0"
"202410","행정","쓰레기처리","0","0","0","0","0","0","","0"
"202410","행정","여권","1","0","0","0","0","0","","0"
"202410","행정","운전면허","9","1","0","0","0","0","","0"
"202410","행정","인감","0","0","0","0","0","0","","0"
"202410","행정","일반법률","22","3","0","0","0","0","","0"
"202410","행정","자동차관련","0","0","0","0","0","0","","0"
"202410","행정","출생 및 사망","0","0","0","0","0","0","","0"
"202410","행정","행정기관","18","4","0","0","0","0","","0"
"202410","행정","행정소송","0","0","0","0","0","0","","0"
"202410","행정","혼인관계","1","0","0","0","0","0","","0"
"202409","교육","교육기관","0","1","0","0","0","0","","0"
"202409","교육","기타","2","1","0","0","0","0","","0"
"202409","교육","보육시설","1","1","0","0","0","0","","0"
"202409","교육","불편/개선건의","0","0","0","0","0","0","","0"
"202409","교육","일반교육","2","2","0","0","0","0","","0"
"202409","교육","한국어교육","6","2","0","0","0","0","","0"
"202409","교통","기타","1","0","0","0","0","0","","0"
"202409","교통","대중교통","0","0","0","0","0","0","","0"
"202409","교통","불편/개선건의","0","0","0","0","0","0","","0"
"202409","교통","유실물","1","0","0","0","0","0","","0"
"202409","교통","항공 및 선박","0","0","0","0","0","0","","0"
"202409","금융","기타","0","0","0","0","0","0","","0"
"202409","금융","불편/개선건의","0","0","0","0","0","0","","0"
"202409","금융","신용카드","0","0","0","0","0","0","","0"
"202409","금융","은행업무","2","1","0","0","0","0","","0"
"202409","기타","기타","7","0","0","0","0","0","","0"
"202409","기타","렌탈","0","1","0","0","0","0","","0"
"202409","기타","매매/교환","0","0","0","0","0","0","","0"
"202409","기타","불편/개선건의","0","0","0","0","0","0","","0"
"202409","기타","센터안내","5","0","0","0","0","0","","0"
"202409","기타","통역","14","1","0","0","0","0","","0"
"202409","노무","고용보험","1","0","0","0","0","0","","0"
"202409","노무","구인","0","0","0","0","0","0","","0"
"202409","노무","구직","4","2","0","0","0","0","","0"
"202409","노무","근로자교육","0","0","0","0","0","0","","0"
"202409","노무","근로조건","12","1","0","0","0","0","","0"
"202409","노무","급여","9","11","0","0","0","0","","0"
"202409","노무","기타","3","0","0","0","0","0","","0"
"202409","노무","부당해고","0","2","0","0","0","0","","0"
"202409","노무","불편/개선건의","6","0","0","0","0","0","","0"
"202409","노무","사업장변경","3","0","0","0","0","0","","0"
"202409","노무","사업장이탈","0","0","0","0","0","0","","0"
"202409","노무","산재보험","2","0","0","0","0","0","","0"
"202409","노무","외국근로자보험","15","7","0","0","0","0","","0"
"202409","노무","재고용","2","0","0","0","0","0","","0"
"202409","노무","체불임금","18","7","0","0","0","0","","0"
"202409","문화/관광","교류/행사","0","0","0","0","0","0","","0"
"202409","문화/관광","기타","0","0","0","0","0","0","","0"
